0 26.67 2.441575 163.35375 5.08 4.445 0.3175
1 26.705 2.447925 138.97006 5.08 5.715 0.47244
2 31.90875 2.619375 164.465 5.08 5.08 0.3175
3 27.305 9.426575 139.65435 5.08 5.715 0.43815
4 -17.4625 -14.17125 -62.38875 15.39875 35.840625 0.508
5 17.93875 -13.17625 -62.38875 15.24 35.798125 0.508
